Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
551,1,********,4,1,1,1,2,1,3.0,1,0,83,86,75
552,1,********,4,1,0,0,1,1,3.0,0,1,92,92,88
553,0,********,0,0,1,2,1,2,2.0,0,0,53,56,62
554,0,********,0,0,2,0,1,0,1.0,1,0,48,65,58
555,0,********,1,1,0,1,1,0,1.0,0,2,85,84,86
557,1,********,4,1,0,0,2,0,4.0,0,0,90,87,85
558,0,********,5,1,1,1,1,0,1.0,1,0,73,61,64
559,1,********,5,1,1,1,1,1,2.0,1,1,53,48,43
560,0,********,3,0,1,2,2,1,2.0,1,1,72,73,78
561,1,********,4,1,0,1,1,0,1.0,1,0,85,87,83
562,0,********,4,1,0,0,0,0,2.0,1,1,78,80,85
564,1,********,4,0,1,1,0,1,2.0,1,0,43,41,37
565,1,********,2,1,1,2,3,1,1.0,1,0,66,65,55
566,1,********,0,0,1,1,0,0,3.0,1,0,40,47,42
567,0,********,6,1,1,1,1,0,2.0,1,0,71,84,83
568,1,********,0,1,1,1,2,0,5.0,1,0,65,46,52
570,0,********,0,1,1,1,2,1,7.0,0,2,61,77,76
571,0,********,5,1,0,1,2,0,1.0,2,1,62,76,77
572,1,********,2,1,1,1,2,1,0.0,0,0,66,60,63
573,1,********,2,1,1,4,2,1,2.0,0,0,59,68,59
574,0,********,4,1,0,1,0,1,1.0,0,0,75,90,97
575,1,********,0,1,1,2,1,1,1.0,2,1,51,40,44
576,1,********,5,1,1,2,1,0,5.0,1,0,63,59,60
577,1,********,2,1,1,1,1,1,2.0,1,0,58,57,54
578,0,********,6,0,0,2,2,0,3.0,2,0,53,71,74
579,1,********,4,1,1,0,2,1,0.0,2,0,75,71,64
580,1,********,2,1,1,2,1,1,3.0,1,0,62,63,54
581,1,********,5,1,1,1,1,0,2.0,1,0,74,64,62
582,1,********,2,1,1,1,1,1,1.0,2,1,73,64,59
583,1,********,4,1,1,1,2,1,3.0,0,0,94,88,89
584,1,********,6,1,0,1,2,1,1.0,1,0,100,94,97
585,0,********,4,0,1,1,1,1,1.0,1,0,53,69,68
586,1,********,1,1,0,1,2,1,2.0,1,0,77,88,84
587,1,********,2,1,1,0,2,1,4.0,1,0,73,63,61
588,1,********,1,1,0,1,2,1,1.0,0,0,100,93,98
589,0,********,4,1,1,1,2,1,5.0,1,0,60,65,64
590,1,********,1,1,1,1,2,1,1.0,1,0,63,47,47
591,1,********,4,0,1,1,2,1,1.0,1,3,55,61,60
592,1,********,3,1,1,1,2,1,2.0,2,0,100,91,92
593,1,********,3,0,1,2,0,1,2.1458942516082424,1,2,65,62,63
594,1,********,2,1,0,1,2,1,3.0,1,1,54,45,49
595,0,********,0,1,0,1,0,1,1.0,1,3,55,73,78
596,0,********,2,0,1,0,0,0,4.0,1,2,42,57,52
597,0,********,2,1,1,1,2,1,3.0,2,1,72,94,92
598,1,********,2,1,1,2,1,1,4.0,0,2,62,60,55
599,1,********,1,1,1,2,2,0,2.1458942516082424,2,1,83,79,67
600,1,********,5,0,0,1,2,2,1.0,1,1,67,68,65
601,0,********,3,1,1,0,2,1,2.0,1,0,90,96,97
602,0,********,1,0,1,1,2,1,2.0,0,0,58,62,66
603,1,********,2,1,1,1,2,1,1.0,1,1,73,65,70
604,0,********,6,0,1,1,1,1,3.0,0,0,81,79,84
605,0,********,1,1,1,0,2,1,1.0,1,1,50,57,63
606,1,********,5,1,1,1,1,1,1.0,1,0,51,36,33
607,0,********,0,1,2,2,1,1,1.0,1,0,54,73,76
608,0,********,0,0,1,1,2,1,2.0,0,0,38,70,62
610,1,********,0,0,0,0,1,1,2.1458942516082424,0,1,50,58,54
611,0,********,0,1,1,1,2,1,1.0,1,2,71,80,77
612,1,********,4,1,2,1,1,1,2.0,0,2,96,82,85
613,0,********,0,1,1,0,0,1,3.0,1,0,66,71,72
614,1,********,5,1,1,1,1,1,2.0,1,0,72,71,65
615,1,********,4,1,0,0,2,1,2.0,1,1,83,85,88
616,0,********,2,0,0,1,2,1,2.0,1,3,39,48,50
617,1,********,4,1,1,4,2,1,1.0,1,1,40,23,20
618,0,********,0,0,0,2,2,1,0.0,2,0,56,73,77
619,1,********,6,0,0,0,2,1,3.0,1,0,61,67,66
620,0,********,3,0,1,1,0,1,2.1458942516082424,0,1,44,60,60
621,0,********,2,0,2,1,0,1,2.0,1,0,62,90,82
622,1,********,4,1,1,1,1,1,2.0,2,0,78,58,52
623,0,********,1,1,0,1,1,1,3.0,1,0,82,79,85
624,1,********,2,0,2,1,0,0,2.0,1,0,52,55,44
625,0,********,0,1,0,1,2,1,0.0,1,0,100,100,100
626,0,********,4,0,1,2,0,1,1.0,0,0,60,80,78
627,1,********,0,0,1,1,2,1,2.0,1,3,64,59,50
629,1,********,2,0,1,1,2,0,3.0,1,0,51,48,49
631,0,********,6,1,0,1,0,0,4.0,1,0,85,90,90
632,1,********,0,1,1,1,0,0,1.0,0,2,78,69,67
633,0,********,0,0,1,1,2,1,4.0,2,0,46,60,64
634,1,********,0,1,0,1,2,2,3.0,1,0,91,89,91
636,0,********,1,0,1,2,1,1,0.0,0,0,71,73,75
637,0,********,6,1,1,4,0,1,3.0,0,0,79,93,88
638,0,********,1,1,0,1,2,1,1.0,0,2,86,84,93
639,0,********,0,1,1,1,2,0,1.0,1,0,84,93,99
640,1,********,5,1,0,1,1,1,3.0,1,0,52,49,41
641,1,********,0,0,0,1,1,1,1.0,1,2,78,62,66
642,1,********,0,1,1,1,1,0,2.0,0,1,63,50,47
643,0,********,5,1,0,1,1,1,5.0,0,1,54,68,65
644,1,********,0,1,1,1,1,0,3.0,2,2,71,58,59
646,1,********,1,0,1,2,2,1,5.0,0,1,58,62,55
647,1,********,0,0,0,1,2,1,4.0,0,0,60,67,66
649,0,********,0,0,1,2,2,0,3.0,1,1,66,85,83
650,1,********,2,0,1,2,1,1,2.0,1,0,75,78,72
651,1,********,0,0,1,1,2,0,1.0,0,0,49,43,45
653,1,********,6,1,1,2,2,1,2.0,0,0,83,72,72
654,0,********,5,1,1,1,0,0,3.0,2,0,55,63,65
656,0,********,1,1,0,0,1,0,2.0,0,2,76,87,87
657,1,********,4,1,1,0,1,1,1.0,1,1,72,64,59
659,0,********,4,1,1,1,0,0,2.1458942516082424,2,1,75,93,88
660,1,********,5,0,1,3,1,0,1.0,1,0,78,79,69
661,0,********,5,0,1,1,1,2,3.0,1,0,66,66,70
662,1,********,6,1,0,2,2,1,0.0,1,0,78,68,66
663,0,********,3,1,1,1,2,1,3.0,0,2,67,69,70
664,0,********,4,1,0,2,1,1,1.0,1,2,76,86,89
665,0,********,2,1,1,1,1,1,2.1458942516082424,1,0,74,71,72
666,0,********,4,1,1,1,0,0,4.0,1,0,50,58,59
667,1,********,3,0,1,1,1,1,1.0,0,0,73,66,65
668,1,********,4,1,0,1,0,1,2.0,1,0,65,65,67
669,0,********,5,1,0,1,1,1,2.0,1,2,79,91,92
670,1,********,1,0,1,1,1,1,3.0,2,0,66,69,64
671,1,********,1,1,1,2,2,1,2.0,1,2,72,75,67
672,0,********,4,1,0,0,2,1,0.0,1,2,66,68,70
673,0,********,4,0,1,1,2,1,2.0,1,0,59,73,64
674,0,********,6,1,2,1,2,2,1.0,0,0,76,89,84
675,0,********,5,1,0,1,1,1,0.0,1,0,85,90,91
676,0,********,3,1,1,1,0,1,2.0,0,2,82,90,92
677,0,********,0,1,1,0,1,0,1.0,0,1,97,99,100
678,0,********,4,1,1,0,1,1,0.0,1,2,57,66,69
680,0,********,4,1,1,0,1,1,2.0,1,2,46,46,50
681,1,********,3,0,1,0,1,1,2.0,1,2,69,64,69
682,1,********,4,1,0,1,2,0,2.0,1,2,70,68,66
683,0,********,0,0,0,1,0,0,2.0,0,0,73,84,91
684,0,********,0,0,1,4,2,0,3.0,0,2,58,62,68
686,0,********,2,1,1,1,2,1,2.0,1,1,73,73,75
687,1,********,0,1,2,1,0,0,2.0,0,2,68,66,72
689,0,********,5,0,2,1,0,0,1.0,1,0,80,85,85
690,0,********,6,1,0,1,0,1,2.0,1,0,58,62,64
691,1,********,0,1,1,0,2,1,4.0,1,3,60,61,57
692,1,********,2,0,1,2,0,0,1.0,0,1,46,42,36
693,0,********,2,1,1,1,1,0,3.0,0,0,85,86,92
694,1,********,5,0,1,2,0,1,2.0,2,1,42,44,38
695,0,********,4,0,1,1,1,1,2.1458942516082424,1,2,29,48,41
696,0,********,1,1,1,1,1,1,2.0,1,1,91,94,100
699,1,********,4,0,1,0,1,1,4.0,1,2,56,56,57
700,0,********,4,1,0,1,1,1,1.0,1,1,57,69,72
701,0,********,5,1,0,1,0,1,3.0,1,2,78,80,84
702,1,********,0,0,0,1,1,0,3.0,2,0,54,51,56
703,0,********,0,1,1,2,2,0,1.0,1,0,61,76,78
704,1,********,0,0,1,1,1,1,2.0,2,0,64,56,54
705,1,********,5,0,0,2,0,1,0.0,1,2,73,81,80
706,1,********,0,1,1,1,2,1,2.0,1,0,96,83,81
707,1,********,4,0,0,1,2,0,4.0,1,1,69,65,63
708,1,********,2,1,2,1,0,1,1.0,1,0,57,52,49
709,0,********,0,1,0,1,2,1,1.0,0,0,79,87,88
710,0,********,4,0,0,1,1,1,4.0,1,1,66,78,75
711,1,********,4,1,1,1,1,1,0.0,1,0,65,65,67
712,1,********,2,0,1,2,2,2,4.0,0,2,84,84,71
713,1,********,0,1,0,1,2,1,0.0,0,3,85,84,85
714,1,********,5,1,1,1,1,1,3.0,1,0,49,51,55
715,0,********,0,0,0,0,2,1,1.0,1,0,42,55,58
716,1,********,5,1,0,2,2,2,2.1458942516082424,0,1,68,64,66
717,1,********,0,1,1,1,1,1,3.0,2,1,63,56,62
718,0,********,5,1,1,2,1,1,3.0,2,0,58,68,68
719,1,********,2,0,1,2,2,0,1.0,1,2,60,61,53
720,1,********,2,1,1,1,2,0,2.0,1,0,75,66,65
721,0,********,5,0,1,1,0,1,1.0,0,0,47,65,58
722,0,********,5,1,0,1,3,0,3.0,0,3,59,66,68
723,0,********,0,1,1,1,2,0,2.0,1,2,66,66,67
724,0,********,2,0,1,1,1,1,3.0,0,0,51,59,60
725,1,********,4,0,1,2,2,1,0.0,1,0,41,49,43
726,0,********,2,0,0,4,1,0,2.0,1,3,23,35,43
727,1,********,4,1,0,0,0,1,2.1458942516082424,1,0,83,86,84
729,1,********,1,0,2,2,2,0,2.0,0,1,70,70,64
730,1,********,5,1,1,2,2,1,1.0,1,3,96,90,83
731,0,********,1,0,2,2,1,0,1.0,0,2,46,60,59
732,0,********,0,1,1,1,2,1,3.0,2,0,59,59,59
733,0,********,5,1,1,0,0,2,3.0,1,2,79,92,96
734,0,********,4,1,1,3,1,0,3.0,1,3,50,68,72
735,1,********,5,1,1,1,1,1,4.0,1,1,82,71,65
736,1,********,5,1,0,0,1,1,2.0,2,2,91,80,90
737,0,********,4,1,1,0,2,0,2.0,1,0,63,76,69
738,0,********,5,1,1,0,1,0,3.0,1,1,55,51,54
739,0,********,4,1,0,2,2,0,2.0,1,0,69,68,72
740,0,********,2,1,1,0,1,0,3.0,1,1,74,88,83
741,1,********,4,1,0,0,1,0,1.0,1,0,57,53,58
742,0,********,6,0,0,1,0,1,1.0,1,0,33,44,42
743,0,********,1,0,1,1,2,1,3.0,0,0,66,74,75
744,1,********,0,1,1,2,0,1,4.0,1,2,64,58,57
745,1,********,3,0,0,2,1,1,2.1458942516082424,1,1,58,63,59
746,1,********,2,1,1,2,1,1,1.0,1,0,91,78,82
747,1,********,6,1,1,0,1,0,3.0,0,1,94,79,74
748,0,********,1,0,0,1,2,1,2.1458942516082424,1,0,58,76,82
749,0,********,2,1,1,1,1,0,1.0,1,0,72,74,71
750,0,********,6,0,2,4,0,1,2.0,1,0,47,55,54
751,0,********,3,1,2,1,2,1,0.0,0,0,73,86,83
752,0,********,4,1,0,2,1,0,4.0,0,0,70,79,80
753,0,********,4,0,1,1,2,0,2.0,0,0,59,72,74
754,1,********,1,1,0,1,2,1,1.0,2,0,96,100,100
755,0,********,2,1,2,1,2,2,2.1458942516082424,1,2,71,80,74
756,0,********,0,1,2,1,1,0,3.0,0,0,75,88,95
757,0,********,4,1,1,4,0,1,2.0,0,1,63,69,65
758,1,********,2,0,0,1,1,1,4.0,0,0,55,46,47
759,0,********,2,1,1,1,2,1,0.0,0,0,19,44,41
760,0,********,6,1,2,0,0,1,0.0,1,0,68,67,66
761,1,********,2,0,1,1,2,1,1.0,1,0,38,35,40
762,1,********,2,1,1,2,1,1,2.0,1,2,88,79,79
763,1,********,5,0,1,1,2,1,0.0,1,1,48,45,49
764,1,********,2,1,0,2,2,0,3.0,0,1,90,90,88
765,0,********,0,1,1,1,1,1,3.0,1,0,84,81,83
766,1,********,1,1,1,1,2,0,1.0,0,3,67,61,62
768,1,********,6,1,1,1,2,1,2.0,1,0,69,63,54
769,0,********,3,0,0,0,1,0,2.0,1,1,72,92,92
770,0,********,4,1,1,2,1,0,3.0,1,0,81,95,91
771,0,********,2,1,0,1,2,1,0.0,1,0,68,85,91
772,0,********,4,1,1,1,1,1,2.0,1,1,66,75,71
773,1,********,5,1,0,1,2,1,3.0,1,0,91,89,85
774,1,********,6,1,1,2,1,0,1.0,1,1,82,76,76
777,0,********,2,0,1,2,1,1,3.0,0,2,24,39,36
778,1,********,2,1,1,2,2,1,4.0,2,0,49,45,43
779,0,********,6,1,1,0,2,1,1.0,2,0,86,75,77
780,0,********,4,1,1,1,1,1,4.0,1,0,57,61,63
781,0,********,1,0,0,1,2,1,1.0,1,0,61,68,71
782,0,********,2,0,0,0,1,0,3.0,1,1,53,69,71
783,0,********,0,1,0,2,2,0,1.0,0,0,76,87,84
784,1,********,0,1,2,1,1,1,2.1458942516082424,0,0,99,92,87
785,0,********,2,0,1,0,1,1,1.0,0,0,60,79,74
786,0,********,3,1,1,1,2,1,2.0,1,0,66,73,75
787,1,********,0,0,1,2,2,0,2.0,1,0,55,47,49
788,1,********,3,0,0,1,3,0,4.0,0,3,77,74,78
789,0,********,1,1,1,2,2,1,3.0,0,0,51,51,64
790,1,********,4,0,1,2,1,1,3.0,1,0,69,68,65
791,1,********,4,1,1,2,2,0,5.0,0,0,67,64,66
792,1,********,0,1,1,0,1,1,3.0,1,0,76,61,61
793,0,********,5,1,0,1,2,1,1.0,2,0,68,84,70
794,0,********,2,0,2,2,1,1,1.0,1,0,38,49,48
795,1,********,0,1,1,1,1,1,0.0,2,1,68,62,65
796,0,********,4,1,1,1,0,0,2.0,1,2,55,62,64
797,1,********,5,1,0,2,1,1,6.0,0,0,70,63,61
798,1,********,5,0,1,1,2,1,3.0,0,2,77,70,67
799,0,********,5,1,1,1,1,1,1.0,1,0,65,68,70
800,1,********,2,1,0,2,1,0,1.0,1,0,72,65,68
801,1,********,2,1,0,1,2,1,1.0,0,0,55,55,56
802,0,********,4,1,1,0,2,1,1.0,1,0,35,58,48
803,0,********,6,1,2,2,0,1,0.0,1,0,47,50,48
804,1,********,4,1,1,1,2,0,2.0,0,1,88,77,80
805,1,********,0,1,1,0,2,0,6.0,2,2,57,69,61
806,0,********,2,0,2,2,0,0,1.0,0,0,54,65,61
807,0,********,2,0,1,1,2,1,3.0,1,0,70,79,79
808,0,********,5,1,1,1,2,1,2.1458942516082424,1,1,50,58,60
809,1,********,4,1,0,2,0,1,0.0,0,0,83,80,79
810,0,********,4,0,2,1,2,1,3.0,2,1,73,82,81
811,1,********,5,1,1,2,0,1,4.0,2,0,61,45,42
812,1,********,6,1,0,1,2,1,6.0,1,2,85,90,90
813,0,********,2,1,1,0,0,0,5.0,0,2,56,65,68
814,1,********,4,1,1,2,2,0,4.0,1,0,80,74,67
815,0,********,5,1,0,1,2,0,2.0,1,0,52,75,67
816,0,********,4,1,1,1,3,1,3.0,2,0,94,90,93
817,1,********,5,1,1,2,2,1,7.0,1,2,83,83,86
818,0,********,2,0,1,1,3,1,0.0,1,2,69,82,75
819,1,********,4,0,1,1,1,2,2.0,2,1,58,64,57
820,0,********,5,0,0,0,2,0,2.0,1,0,60,75,76
822,0,********,5,0,1,1,2,1,4.0,1,0,58,67,67
823,0,********,5,1,2,1,0,1,3.0,0,1,58,70,71
824,0,********,0,0,1,2,1,1,3.0,0,0,64,73,73
825,1,********,0,1,1,2,2,0,3.0,1,0,68,60,58
826,0,********,1,1,1,2,1,1,3.0,1,0,71,70,78
827,1,********,0,1,2,1,1,0,2.0,0,0,59,66,64
828,1,********,5,0,1,1,2,1,2.1458942516082424,1,0,63,54,54
829,0,********,2,0,1,1,2,1,2.0,1,1,45,58,60
830,0,********,4,1,1,0,0,0,3.0,1,1,42,53,51
831,0,********,4,0,1,1,1,1,5.0,1,1,40,61,56
832,0,********,4,0,1,1,2,1,4.0,1,1,55,75,67
833,1,********,4,1,1,1,1,1,2.0,0,1,79,76,76
834,1,********,0,1,0,0,2,0,1.0,1,0,90,81,86
835,1,********,4,0,0,2,2,1,1.0,1,2,69,64,60
836,0,********,4,0,2,0,2,1,3.0,1,0,69,82,92
837,0,********,0,1,2,1,2,1,4.0,1,0,79,83,84
838,0,********,4,1,0,2,2,1,2.0,1,2,70,81,82
839,1,********,2,1,1,0,1,1,0.0,1,0,64,54,62
840,1,********,1,0,1,1,2,1,0.0,2,2,57,62,58
841,0,********,0,1,1,1,1,1,2.0,1,0,58,62,62
842,0,********,5,1,0,1,2,0,2.0,1,0,72,85,86
843,0,********,3,1,0,0,2,1,2.0,0,1,79,93,93
844,0,********,3,0,1,0,2,2,1.0,0,1,50,74,71
845,1,********,5,0,1,0,0,0,2.0,0,0,28,36,29
846,0,********,4,1,0,1,2,0,2.0,1,1,69,71,74
847,1,********,1,1,1,2,2,1,1.0,0,0,70,62,62
848,0,********,5,1,1,1,2,1,2.0,1,0,47,61,57
849,0,********,5,0,0,2,2,1,2.0,1,1,34,63,60
850,1,********,0,1,1,1,1,2,0.0,1,0,80,83,83
852,0,********,4,1,0,0,1,0,3.0,0,0,40,50,54
853,1,********,4,1,0,2,2,1,3.0,1,1,64,74,69
854,1,********,4,0,1,1,1,1,2.0,0,0,35,33,33
855,0,********,1,1,1,1,2,1,2.0,1,0,74,77,82
856,0,********,2,0,1,2,2,0,3.0,1,0,48,70,67
857,0,********,2,1,1,1,1,1,2.0,1,2,78,90,88
858,1,********,0,1,0,1,1,1,2.0,1,1,60,47,54
859,0,********,1,1,1,1,1,1,6.0,1,0,90,90,92
860,0,********,0,1,1,4,2,1,1.0,0,0,71,69,71
861,0,********,5,1,1,0,0,1,2.0,1,0,60,76,75
862,0,********,1,1,1,0,2,1,2.0,1,2,91,98,100
863,1,********,4,1,1,1,2,0,4.0,1,0,71,49,54
864,0,********,4,0,1,1,1,1,1.0,1,0,27,40,41
865,0,********,4,1,1,1,2,0,3.0,1,1,76,86,82
866,0,********,5,0,1,2,1,1,1.0,1,1,38,53,56
867,0,********,0,0,0,1,1,1,3.0,0,1,53,67,65
868,0,********,2,1,1,1,1,1,3.0,1,2,76,74,77
869,1,********,5,1,0,0,1,0,5.0,0,0,68,62,65
870,0,********,4,1,1,1,2,1,1.0,2,0,69,80,83
871,1,********,0,0,1,0,0,1,1.0,1,0,65,49,45
872,0,********,2,1,0,1,2,1,6.0,1,0,68,79,81
873,0,********,4,1,0,1,2,1,2.0,1,0,71,88,91
874,0,********,5,1,1,0,1,0,3.0,0,0,72,76,77
875,1,********,5,1,0,1,1,0,1.0,0,0,89,82,88
876,1,********,2,0,0,1,1,1,0.0,1,0,71,70,65
877,0,********,5,1,1,2,2,1,2.1458942516082424,2,0,64,73,67
878,0,********,5,1,0,1,2,0,2.0,1,1,63,64,62
879,1,********,3,1,1,2,0,1,3.0,1,2,54,55,52
880,1,********,6,0,1,1,2,0,1.0,0,0,68,59,53
881,0,********,2,1,1,1,0,0,2.0,1,0,64,75,70
882,0,********,4,1,1,1,2,1,0.0,2,0,64,71,78
883,0,********,4,1,0,4,2,0,3.0,2,1,52,74,79
884,1,********,2,1,0,0,1,1,2.0,0,0,71,61,60
886,1,********,5,0,1,1,2,1,5.0,0,0,57,50,46
887,1,********,3,1,1,2,2,0,2.0,0,1,73,65,61
888,1,********,1,1,1,1,2,1,2.0,0,0,73,67,66
889,1,********,4,1,0,1,1,0,2.1458942516082424,1,0,90,78,80
890,0,********,5,1,1,1,2,1,0.0,1,0,57,73,66
891,1,********,4,1,2,2,2,1,4.0,0,0,73,77,75
892,0,********,4,1,0,1,2,1,1.0,0,1,76,76,79
893,1,********,1,1,0,1,2,0,2.0,1,1,65,63,73
894,0,********,2,1,1,2,2,1,1.0,1,0,64,60,60
896,1,********,4,1,1,1,2,0,2.0,1,0,74,66,65
897,1,********,2,0,1,1,0,1,0.0,0,0,52,59,55
899,1,********,5,0,1,1,1,0,2.0,0,3,71,70,72
900,1,********,4,1,0,1,2,1,2.0,0,2,93,81,79
901,1,********,3,0,1,1,1,1,2.1458942516082424,0,0,50,45,45
902,1,********,2,0,1,0,0,1,2.0,0,2,60,63,57
903,1,********,4,1,1,0,1,1,2.0,2,0,84,81,71
904,1,********,4,1,1,2,2,0,2.0,1,0,60,56,57
905,0,********,3,0,1,2,1,1,2.0,0,0,76,88,87
906,0,********,5,1,0,1,2,1,2.1458942516082424,0,0,94,97,92
907,1,********,0,0,0,2,1,0,2.0,1,1,35,35,41
908,1,********,4,1,2,1,2,1,3.0,1,0,78,64,57
909,1,********,3,1,1,0,1,1,2.0,2,1,79,78,74
910,0,********,1,0,1,1,2,1,2.0,0,1,41,65,63
911,0,********,6,0,1,1,1,1,3.0,1,0,45,62,57
912,1,********,0,0,1,1,2,1,1.0,1,0,75,74,70
913,0,********,5,0,1,4,1,1,0.0,1,0,70,76,70
914,0,********,2,1,1,1,2,1,2.1458942516082424,1,3,70,79,75
915,0,********,0,1,1,1,1,0,1.0,2,1,87,94,89
916,0,********,4,1,0,2,1,1,2.0,2,0,58,74,78
917,1,********,2,0,0,1,1,0,2.0,0,0,56,62,60
918,1,********,4,0,0,2,2,1,2.0,0,0,55,54,54
919,0,********,1,1,1,2,2,0,3.0,0,1,59,74,70
920,1,********,4,1,0,1,2,1,3.0,1,0,79,70,73
921,0,********,4,1,1,2,1,1,3.0,0,0,44,47,53
922,0,********,4,0,0,2,2,1,4.0,0,3,56,72,73
923,1,********,5,1,1,0,0,1,1.0,2,0,47,43,39
924,0,********,2,1,1,2,2,1,3.0,0,1,79,76,75
925,1,********,2,0,1,0,1,1,4.0,1,0,65,61,58
926,1,********,0,0,1,3,2,1,3.0,0,1,44,52,45
927,0,********,2,1,0,1,2,1,5.0,1,0,73,74,74
928,0,********,3,0,1,1,2,0,1.0,1,2,69,74,74
929,0,********,2,1,0,2,2,1,1.0,0,1,69,70,74
930,0,********,1,0,1,1,2,0,1.0,1,3,75,72,70
931,0,********,5,0,1,1,0,0,2.1458942516082424,1,2,46,50,50
932,1,********,0,1,0,0,2,1,2.0,1,2,93,90,96
933,1,********,2,1,1,2,1,1,2.0,1,0,62,49,50
934,0,********,4,0,1,1,2,1,2.0,1,0,52,66,66
935,1,********,2,1,1,1,1,1,0.0,0,1,72,67,66
936,1,********,0,1,1,1,2,1,3.0,1,2,74,69,72
937,1,********,4,0,0,1,1,1,3.0,0,0,38,43,39
938,0,********,6,0,1,1,2,1,1.0,0,0,72,82,81
939,1,********,0,1,1,1,2,1,2.0,1,0,64,56,55
940,1,********,0,0,0,1,1,1,1.0,1,0,97,95,96
941,1,********,2,0,1,1,1,1,3.0,0,1,46,49,38
942,1,********,5,0,1,0,0,1,1.0,1,1,53,44,42
943,0,********,4,1,1,1,1,1,2.0,1,0,55,64,70
944,0,********,2,0,1,0,2,1,3.0,0,0,70,84,86
945,0,********,4,0,1,2,2,1,3.0,1,1,61,72,74
946,1,********,2,0,0,1,2,1,4.0,1,1,67,65,63
948,0,********,4,0,1,1,1,0,1.0,1,0,26,41,41
949,1,********,2,0,1,1,0,0,2.1458942516082424,2,1,61,60,57
950,0,********,4,0,0,2,1,0,4.0,0,0,40,49,59
951,1,********,5,0,0,4,1,1,2.0,1,0,75,69,74
952,1,********,4,0,0,2,1,0,7.0,0,0,79,84,86
953,0,********,5,0,1,1,2,1,0.0,1,1,40,44,46
954,0,********,4,1,0,2,1,0,3.0,0,2,75,90,92
955,0,********,4,1,0,1,1,1,1.0,1,0,59,60,63
956,0,********,4,1,1,1,1,1,2.0,1,0,67,73,75
957,0,********,0,1,1,1,2,1,2.0,0,1,63,68,71
958,0,********,2,0,1,0,1,0,3.0,1,0,63,75,69
959,0,********,4,0,0,1,2,0,1.0,1,0,54,62,64
961,1,********,4,0,0,2,2,1,2.0,1,0,52,50,56
962,0,********,6,1,1,1,2,0,3.0,1,1,78,87,80
963,0,********,5,0,0,0,2,1,3.0,0,2,48,65,65
964,1,********,5,1,0,1,1,1,1.0,1,2,67,71,55
965,0,********,0,0,0,1,2,0,1.0,0,1,55,61,62
966,1,********,4,1,1,2,2,0,3.0,1,0,40,42,39
967,1,********,2,0,1,1,1,1,3.0,1,1,63,58,50
969,0,********,4,0,1,2,2,0,2.0,1,1,51,70,61
970,1,********,0,1,1,2,1,1,1.0,0,2,84,81,83
971,1,********,4,0,0,2,0,1,2.0,2,0,65,60,60
972,1,********,4,1,1,2,2,1,0.0,1,1,68,69,66
973,0,********,3,1,1,1,1,1,3.0,2,0,94,100,100
974,1,********,5,0,0,2,2,1,4.0,1,0,59,64,51
975,1,********,5,0,1,1,1,1,4.0,0,0,74,81,68
976,1,********,2,1,1,1,0,0,1.0,1,0,65,62,58
977,0,********,2,1,1,2,2,1,2.1458942516082424,1,3,67,70,69
978,0,********,2,1,1,1,2,1,1.0,2,0,60,82,74
979,0,********,4,1,1,1,2,1,4.0,0,0,67,78,79
980,0,********,0,1,1,3,1,1,0.0,1,2,62,75,69
981,0,********,4,0,1,0,1,1,1.0,1,0,70,77,78
982,0,********,0,1,1,2,2,1,1.0,1,0,77,84,80
983,0,********,0,0,1,2,2,1,0.0,1,0,69,86,82
984,0,********,3,1,0,1,0,1,3.0,1,0,62,81,79
985,0,********,4,0,0,3,1,1,2.0,2,1,69,80,86
986,0,********,6,1,0,1,2,1,1.0,1,0,48,53,53
987,1,********,4,1,1,3,2,0,5.0,0,0,76,86,70
988,1,********,1,0,1,0,1,1,2.0,1,0,75,71,68
989,1,********,6,1,1,1,2,1,1.0,1,0,78,68,64
990,1,********,2,1,1,2,2,1,2.0,1,3,69,65,57
991,0,********,1,1,0,0,2,1,3.0,0,0,76,88,88
992,1,********,1,0,1,1,2,1,2.0,2,1,30,36,34
993,0,********,0,1,1,4,1,1,0.0,1,0,51,65,63
994,1,********,2,1,1,1,0,1,1.0,0,1,75,68,63
996,0,********,0,1,0,1,2,1,5.0,1,0,69,73,77
997,0,********,6,1,0,1,2,1,3.0,1,0,93,93,98
998,0,********,6,0,1,1,2,0,1.0,1,1,58,78,74
999,0,********,2,0,0,1,2,1,3.0,1,2,38,57,59
0,1,********,4,1,0,4,1,1,0.0,1,0,72,70,68
1,1,********,2,0,0,2,2,1,2.0,0,0,71,79,74
3,1,********,0,1,0,2,2,2,2.0,1,0,53,56,54
4,1,********,3,1,1,1,1,1,0.0,1,0,72,73,67
5,0,********,3,1,0,2,2,0,1.0,0,0,93,100,100
6,1,********,0,0,0,0,2,1,3.0,0,2,51,55,49
7,0,********,0,1,1,2,2,1,0.0,0,1,64,64,62
8,1,********,2,1,0,1,1,1,3.0,1,1,90,84,85
9,0,********,1,1,1,1,2,1,0.0,0,0,84,93,93
10,1,********,1,0,1,4,2,1,2.0,0,2,79,76,73
11,0,********,0,0,1,1,2,2,3.0,2,0,82,86,83
